id,mvt_id,name,brand,categories,names,city_fips,city_name,state,pop_20,cty_fips,cty_type,cty_centrality,cty_msa_adj,rucc,geometry_wkt,institutional
92c01d8a-8887-4a88-94fe-a6390617640b,13843942,Casey's General Store,NA,"{""primary"":""convenience_store"",""alternate"":[""pizza_delivery_service"",""gas_station"",""food_delivery_service"",""automotive"",""food"",""retail""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4072100,"Tahlequah, Oklahoma",OK,16209,40021,Micro,Central,Adjacent,6,POINT (-94.97714 35.87696),FALSE
585b375b-d5c6-4c97-ba88-35544d32f5ea,13739044,Cenex,NA,"{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""Cenex"",""common"":null,""rules"":null}",4036000,"Hooker, Oklahoma",OK,1802,40139,Micro,Central,Non-Adjacent,7,POINT (-101.2135 36.86003),FALSE
593e2c88-c18a-4aae-b111-cca6372c01fe,13811826,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""gas_station"",""convenience_store""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4036750,"Idabel, Oklahoma",OK,6961,40089,Non-Core,--,Non-Adjacent,7,POINT (-94.83021 33.89761),FALSE
fe8a7475-4291-4c59-90d2-583401d67e74,13618014,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""pizza_restaurant""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4013950,"Chickasha, Oklahoma",OK,16051,40051,Metro,Outlying,In Metro,1,POINT (-97.9343 35.02012),FALSE
adf36546-5a04-4d39-8c0c-388484bf4b04,13842139,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4070350,"Stilwell, Oklahoma",OK,3700,40001,Non-Core,--,Adjacent,8,POINT (-94.62833 35.8083),FALSE
98c59c1e-ca5e-4f50-ac8c-e1fabd267e3f,13814852,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""pizza_restaurant""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4081000,"Wilburton, Oklahoma",OK,2285,40077,Non-Core,--,Non-Adjacent,9,POINT (-95.31644 34.91732),FALSE
79a7e7ed-7526-414c-9155-040108e3a151,13598720,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""gas_station"",""alternate"":[""convenience_store"",""eat_and_drink""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4041850,"Lawton, Oklahoma",OK,90381,40031,Metro,Central,In Metro,3,POINT (-98.45675 34.59413),FALSE
c6ece273-3af3-4154-a40f-da38543a57f1,13599563,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""gas_station"",""convenience_store""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4041850,"Lawton, Oklahoma",OK,90381,40031,Metro,Central,In Metro,3,POINT (-98.45765 34.6377),FALSE
d261a296-1c55-4c4b-9774-20784c1dba06,13613427,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""gas_station"",""convenience_store""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4041850,"Lawton, Oklahoma",OK,90381,40031,Metro,Central,In Metro,3,POINT (-98.43611 34.62322),FALSE
1041f4ea-cb4b-42d0-9771-cda4d7facfbe,13613200,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""gas_station"",""alternate"":[""pizza_restaurant"",""convenience_store""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4041850,"Lawton, Oklahoma",OK,90381,40031,Metro,Central,In Metro,3,POINT (-98.43045 34.60825),FALSE
